id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
101077,OVL/ZNET.BIN,0x0079FB,menu,6,"<tIc$,",,
101078,OVL/ZNET.BIN,0x007A9E,menu,6,b¤Ðÿ½',,
101079,OVL/ZNET.BIN,0x007AF0,menu,4,ìze$,,
101080,OVL/ZNET.BIN,0x007B7C,menu,4,ÿÿB$,,
101081,OVL/ZNET.BIN,0x007B8C,menu,4,ÿÿB$,,
101082,OVL/ZNET.BIN,0x007BDB,menu,6,<ðzC$L,,
101083,OVL/ZNET.BIN,0x007C06,menu,7,¥¯ÿÿB$K,,
101084,OVL/ZNET.BIN,0x007C18,menu,4,ôÿA(,,
101085,OVL/ZNET.BIN,0x007C48,menu,5,öÿB$D,,
101086,OVL/ZNET.BIN,0x007D64,menu,5,ÿÿB$*,,
101087,OVL/ZNET.BIN,0x007E46,menu,7,½'¨ÿ½'L,,
101088,OVL/ZNET.BIN,0x007E6B,menu,5,<üzS$,,
101089,OVL/ZNET.BIN,0x007E76,menu,7,"²¯||T$,",,
101090,OVL/ZNET.BIN,0x007EF6,menu,4,B$CÈ,,
101091,OVL/ZNET.BIN,0x007F42,menu,5,A*Üÿ ,,
101092,OVL/ZNET.BIN,0x007FDD,menu,6,|P$!° ,,
101093,OVL/ZNET.BIN,0x00806E,menu,5,A*Þÿ ,,
101094,OVL/ZNET.BIN,0x008083,menu,5,<@@B4,,
101095,OVL/ZNET.BIN,0x0080AB,menu,5,<@@B4,,
101096,OVL/ZNET.BIN,0x008144,menu,4,4{D$,,
101097,OVL/ZNET.BIN,0x008153,menu,6,"<HNc$,",,
101098,OVL/ZNET.BIN,0x00815A,menu,5,C¬! @,,
101099,OVL/ZNET.BIN,0x008235,menu,4,@B0+,,
101100,OVL/ZNET.BIN,0x008254,menu,5,ÿÿF0@,,
101101,OVL/ZNET.BIN,0x008260,menu,5,"ÿÿe0""",,
101102,OVL/ZNET.BIN,0x00827F,menu,6,<üzB$!,,
101103,OVL/ZNET.BIN,0x008364,menu,5,ÿÿB$$,,
101104,OVL/ZNET.BIN,0x0084B9,menu,4,}f$`,,
101105,OVL/ZNET.BIN,0x0084CB,menu,6,<H}B$!,,
101106,OVL/ZNET.BIN,0x008557,menu,6,<@{E$L,,
101107,OVL/ZNET.BIN,0x008578,menu,4,H{E$,,
101108,OVL/ZNET.BIN,0x0085A6,menu,7,"0®¬TB$,",,
101109,OVL/ZNET.BIN,0x008604,menu,5,X{E$(,,
101110,OVL/ZNET.BIN,0x008634,menu,6,p{E$vT,,
101111,OVL/ZNET.BIN,0x00866A,menu,4,¿¯ER,,
101112,OVL/ZNET.BIN,0x008717,menu,6,<@{E$L,,
101113,OVL/ZNET.BIN,0x00877D,menu,5,{E$ªµ,,
101114,OVL/ZNET.BIN,0x008954,menu,4,¿ÿb$,,
101115,OVL/ZNET.BIN,0x00897A,menu,4,B$ïÿ,,
101116,OVL/ZNET.BIN,0x008AA7,menu,6,<Ø{D$(,,
101117,OVL/ZNET.BIN,0x008AE0,menu,4,à1D$,,
101118,OVL/ZNET.BIN,0x008AFF,menu,5,®ä{B$,,
101119,OVL/ZNET.BIN,0x008B86,menu,4,B$CÈ,,
101120,OVL/ZNET.BIN,0x008C77,menu,5,<ô{c$,,
101121,OVL/ZNET.BIN,0x008D01,menu,5,|E$!0,,
101122,OVL/ZNET.BIN,0x008DCB,menu,9,<<~#¬<~B$,,
101123,OVL/ZNET.BIN,0x008E96,menu,7,°¯H~B$!,,
101124,OVL/ZNET.BIN,0x008EA9,menu,4,~B$!,,
101125,OVL/ZNET.BIN,0x008F15,menu,4,~B$!,,
101126,OVL/ZNET.BIN,0x008F94,menu,4,ÿÿW0,,
101127,OVL/ZNET.BIN,0x008F9C,menu,8,ðÿâ&ÿÿT0,,
101128,OVL/ZNET.BIN,0x008FF8,menu,4,ÿÿV0,,
101129,OVL/ZNET.BIN,0x00908F,menu,5,¦üÿB$,,
101130,OVL/ZNET.BIN,0x0090AA,menu,5,B4!° ,,
101131,OVL/ZNET.BIN,0x0090E0,menu,4,øÿB&,,
101132,OVL/ZNET.BIN,0x009135,menu,6,~E$!  ,,
101133,OVL/ZNET.BIN,0x009174,menu,4,èÿB$,,
101134,OVL/ZNET.BIN,0x0091A4,menu,7, ~E$!  ,,
101135,OVL/ZNET.BIN,0x009208,menu,4,ôÿB$,,
101136,OVL/ZNET.BIN,0x0095AC,menu,9,Kinkakuji,,
101137,OVL/ZNET.BIN,0x0095B8,menu,5,Koike,,
101138,OVL/ZNET.BIN,0x0095C0,menu,8,Lawspite,,
101139,OVL/ZNET.BIN,0x0095CC,menu,5,Kiryu,,
101140,OVL/ZNET.BIN,0x0095D4,menu,7,Jinguji,,
101141,OVL/ZNET.BIN,0x0095DC,menu,5,Sybil,,
101142,OVL/ZNET.BIN,0x0095E4,menu,5,Susan,,
101143,OVL/ZNET.BIN,0x0095EC,menu,5,Hatta,,
101144,OVL/ZNET.BIN,0x0095F8,menu,13,Wei Ching Yee,,
101145,OVL/ZNET.BIN,0x009608,menu,4,Ling,,
101146,OVL/ZNET.BIN,0x009618,menu,8,Ran Fong,,
101147,OVL/ZNET.BIN,0x009624,menu,6,Lixian,,
101148,OVL/ZNET.BIN,0x00962C,menu,6,Ken M.,,
101149,OVL/ZNET.BIN,0x009634,menu,7,Barilar,,
101150,OVL/ZNET.BIN,0x00963C,menu,9,Liang Hua,,
101151,OVL/ZNET.BIN,0x009648,menu,5,Chang,,
101152,OVL/ZNET.BIN,0x009650,menu,10,Jpn Police,,
101153,OVL/ZNET.BIN,0x00965C,menu,6,Pierre,,
101154,OVL/ZNET.BIN,0x009664,menu,5,Kwang,,
101155,OVL/ZNET.BIN,0x00966C,menu,15,Zhun & Mei Ling,,
101156,OVL/ZNET.BIN,0x009680,menu,12,Ms. Hasegawa,,
101157,OVL/ZNET.BIN,0x009690,menu,6,Hodaka,,
101158,OVL/ZNET.BIN,0x009698,menu,12,Miss Teihoku,,
101159,OVL/ZNET.BIN,0x0096A8,menu,5,Dr. K,,
101160,OVL/ZNET.BIN,0x0096B0,menu,13,Takashi Kishi,,
101161,OVL/ZNET.BIN,0x0096C0,menu,10,Moneymaker,,
101162,OVL/ZNET.BIN,0x0096CC,menu,11,Pak Qui Don,,
101163,OVL/ZNET.BIN,0x0096D8,menu,10,Mike Davis,,
101164,OVL/ZNET.BIN,0x0096E4,menu,12,DHZ Military,,
101165,OVL/ZNET.BIN,0x0096F4,menu,4,Mori,,
101166,OVL/ZNET.BIN,0x0096FC,menu,12,Sakura Elem.,,
101167,OVL/ZNET.BIN,0x00970C,menu,10,N. D. Cook,,
101168,OVL/ZNET.BIN,0x009718,menu,16,FAI Headquarters,,
101169,OVL/ZNET.BIN,0x00972C,menu,9,F. Edward,,
101170,OVL/ZNET.BIN,0x009738,menu,14,Mayer's Friend,,
101171,OVL/ZNET.BIN,0x009748,menu,6,Rudolf,,
101172,OVL/ZNET.BIN,0x0098B4,menu,16,Open web browser,,
101173,OVL/ZNET.BIN,0x0098C8,menu,13,Open Mail Box,,
101174,OVL/ZNET.BIN,0x0098D8,menu,17,Open network shop,,
101175,OVL/ZNET.BIN,0x0098EC,menu,12,Open desktop,,
101176,OVL/ZNET.BIN,0x0098FC,menu,14,Open simulator,,
101177,OVL/ZNET.BIN,0x00990C,menu,12,Exit network,,
101178,OVL/ZNET.BIN,0x00991C,menu,9,Open data,,
101179,OVL/ZNET.BIN,0x009928,menu,23,Change network settings,,
101180,OVL/ZNET.BIN,0x009940,menu,12,Exit desktop,,
101181,OVL/ZNET.BIN,0x009950,menu,9,Open data,,
101182,OVL/ZNET.BIN,0x00995A,menu,7,No data,,
101183,OVL/ZNET.BIN,0x009964,menu,16,Change wallpaper,,
101184,OVL/ZNET.BIN,0x009978,menu,27,Adjust wallpaper brightness,,
101185,OVL/ZNET.BIN,0x009994,menu,24,Background scroll ON/OFF,,
101186,OVL/ZNET.BIN,0x0099B0,menu,24,Activation Screen ON/OFF,,
101187,OVL/ZNET.BIN,0x0099CC,menu,17,Scrolls wallpaper,,
101188,OVL/ZNET.BIN,0x0099E0,menu,22,Won't scroll wallpaper,,
101189,OVL/ZNET.BIN,0x0099F8,menu,23,Shows activation screen,,
101190,OVL/ZNET.BIN,0x009A10,menu,28,Won't show activation screen,,
101191,OVL/ZNET.BIN,0x009A30,menu,16,"1-Dark, 8-Bright",,
101192,OVL/ZNET.BIN,0x009A44,menu,12,No wallpaper,,
101193,OVL/ZNET.BIN,0x009A54,menu,9,Picture 1,,
101194,OVL/ZNET.BIN,0x009A60,menu,9,Picture 2,,
101195,OVL/ZNET.BIN,0x009A6C,menu,9,Picture 3,,
101196,OVL/ZNET.BIN,0x009A78,menu,9,Picture 4,,
101197,OVL/ZNET.BIN,0x009A84,menu,9,Picture 5,,
101198,OVL/ZNET.BIN,0x009A90,menu,9,Picture 6,,
101199,OVL/ZNET.BIN,0x009A9C,menu,9,Picture 7,,
101200,OVL/ZNET.BIN,0x009AA8,menu,14,Open text data,,
101201,OVL/ZNET.BIN,0x009AB8,menu,17,Open picture data,,
101202,OVL/ZNET.BIN,0x009ACC,menu,23,Protected. Cannot open.,,
101203,OVL/ZNET.BIN,0x009AE4,menu,24,Compressed. Cannot open.,,
101204,OVL/ZNET.BIN,0x009B00,menu,23,Encrypted. Cannot open.,,
101205,OVL/ZNET.BIN,0x009B18,menu,7,No tool,,
101206,OVL/ZNET.BIN,0x009B20,menu,15,Open text data.,,
101207,OVL/ZNET.BIN,0x009B30,menu,17,No data available,,
101208,OVL/ZNET.BIN,0x009B44,menu,17,Open picture data,,
101209,OVL/ZNET.BIN,0x009B56,menu,17,No data available,,
101210,OVL/ZNET.BIN,0x009B68,menu,12,Data Status:,,
101211,OVL/ZNET.BIN,0x009B78,menu,6,Normal,,
101212,OVL/ZNET.BIN,0x009B80,menu,10,Compressed,,
101213,OVL/ZNET.BIN,0x009B8C,menu,9,Encrypted,,
101214,OVL/ZNET.BIN,0x009B98,menu,9,Protected,,
101215,OVL/ZNET.BIN,0x009BA4,menu,14,Contains virus,,
101216,OVL/ZNET.BIN,0x009BB4,menu,12,Kaleidoscope,,
101217,OVL/ZNET.BIN,0x009BC4,menu,10,Picaresque,,
101218,OVL/ZNET.BIN,0x009BD0,menu,7,Restrex,,
101219,OVL/ZNET.BIN,0x009BD8,menu,16,Code Security 21,,
101220,OVL/ZNET.BIN,0x009BEC,menu,10,Undercover,,
101221,OVL/ZNET.BIN,0x009BF8,menu,7,Yahan Q,,
101222,OVL/ZNET.BIN,0x009C00,menu,15,No Wait Lifting,,
101223,OVL/ZNET.BIN,0x009C10,menu,24,Change picture data size,,
101224,OVL/ZNET.BIN,0x009C2C,menu,21,Switch to hidden data,,
101225,OVL/ZNET.BIN,0x009C44,menu,18,Fix corrupted text,,
101226,OVL/ZNET.BIN,0x009C58,menu,13,Encrypts data,,
101227,OVL/ZNET.BIN,0x009C68,menu,23,Decipher encrypted data,,
101228,OVL/ZNET.BIN,0x009C80,menu,30,Compresses & decompresses data,,
101229,OVL/ZNET.BIN,0x009CA0,menu,23,Unlocks data protection,,
101230,OVL/ZNET.BIN,0x009CB8,menu,18,Select tool to use,,
101231,OVL/ZNET.BIN,0x009CCF,menu,8,Use tool,,
101232,OVL/ZNET.BIN,0x009CD8,menu,24,Cannot use for this file,,
101233,OVL/ZNET.BIN,0x009CF4,menu,30,Already encrypted. Cannot use.,,
101234,OVL/ZNET.BIN,0x009D14,menu,26,Not encrypted. Cannot use.,,
101235,OVL/ZNET.BIN,0x009D30,menu,26,Not protected. Cannot use.,,
101236,OVL/ZNET.BIN,0x009D4C,menu,22,Protected. Cannot use.,,
101237,OVL/ZNET.BIN,0x009D64,menu,23,Compressed. Cannot use.,,
101238,OVL/ZNET.BIN,0x009D7C,menu,22,Encrypted. Cannot use.,,
101239,OVL/ZNET.BIN,0x009D94,menu,27,Contains virus. Cannot use.,,
101240,OVL/ZNET.BIN,0x009DB0,menu,12,Adjusting...,,
101241,OVL/ZNET.BIN,0x009DC0,menu,8,Complete,,
101242,OVL/ZNET.BIN,0x009DCC,menu,9,Fixing...,,
101243,OVL/ZNET.BIN,0x009DD8,menu,14,Compressing...,,
101244,OVL/ZNET.BIN,0x009DE8,menu,13,Encrypting...,,
101245,OVL/ZNET.BIN,0x009DF8,menu,14,Deciphering...,,
101246,OVL/ZNET.BIN,0x009E08,menu,12,Unlocking...,,
101247,OVL/ZNET.BIN,0x009E18,menu,12,Run tutorial,,
101248,OVL/ZNET.BIN,0x009E28,menu,13,Run simulator,,
101249,OVL/ZNET.BIN,0x009E38,menu,14,Exit simulator,,
101250,OVL/ZNET.BIN,0x009E48,menu,4,Test,,
101251,OVL/ZNET.BIN,0x009E50,menu,8,Training,,
101252,OVL/ZNET.BIN,0x009E5C,menu,11,Real battle,,
101253,OVL/ZNET.BIN,0x009E68,menu,22,Select simulator level,,
101254,OVL/ZNET.BIN,0x009E80,menu,21,Select simulation map,,
101255,OVL/ZNET.BIN,0x009E98,menu,17,JDF Test Facility,,
101256,OVL/ZNET.BIN,0x009EAC,menu,21,Shin-Ohgishima Bridge,,
101257,OVL/ZNET.BIN,0x009EC4,menu,9,Taal Base,,
101258,OVL/ZNET.BIN,0x009ED0,menu,6,Taipei,,
101259,OVL/ZNET.BIN,0x009ED8,menu,9,Oil Field,,
101260,OVL/ZNET.BIN,0x009EE4,menu,7,Nanjing,,
101261,OVL/ZNET.BIN,0x009EEC,menu,9,Fukushima,,
101262,OVL/ZNET.BIN,0x009EF8,menu,7,Basic 1,,
101263,OVL/ZNET.BIN,0x009F00,menu,7,Basic 2,,
101264,OVL/ZNET.BIN,0x009F08,menu,6,Weapon,,
101265,OVL/ZNET.BIN,0x009F10,menu,14,Select heading,,
101266,OVL/ZNET.BIN,0x009F20,menu,5,Setup,,
101267,OVL/ZNET.BIN,0x009F28,menu,27,Basic rules and information,,
101268,OVL/ZNET.BIN,0x009F44,menu,20,Moving and attacking,,
101269,OVL/ZNET.BIN,0x009F5C,menu,21,Ejecting and boarding,,
101270,OVL/ZNET.BIN,0x009F74,menu,4,Item,,
101271,OVL/ZNET.BIN,0x009F7C,menu,10,See status,,
101272,OVL/ZNET.BIN,0x009F88,menu,15,Status change 1,,
101273,OVL/ZNET.BIN,0x009F98,menu,15,Status change 2,,
101274,OVL/ZNET.BIN,0x009FA8,menu,22,Terrain and leg type 1,,
101275,OVL/ZNET.BIN,0x009FC0,menu,22,Terrain and leg type 2,,
101276,OVL/ZNET.BIN,0x009FD8,menu,15,About obstacles,,
101277,OVL/ZNET.BIN,0x009FE8,menu,8,About AP,,
101278,OVL/ZNET.BIN,0x009FF4,menu,12,Melee basics,,
101279,OVL/ZNET.BIN,0x00A004,menu,13,Using shields,,
101280,OVL/ZNET.BIN,0x00A014,menu,13,Range weapons,,
101281,OVL/ZNET.BIN,0x00A024,menu,14,About shotguns,,
101282,OVL/ZNET.BIN,0x00A034,menu,18,About machine guns,,
101283,OVL/ZNET.BIN,0x00A048,menu,12,About rifles,,
101284,OVL/ZNET.BIN,0x00A058,menu,19,About flamethrowers,,
101285,OVL/ZNET.BIN,0x00A06C,menu,14,About missiles,,
101286,OVL/ZNET.BIN,0x00A07C,menu,14,About grenades,,
101287,OVL/ZNET.BIN,0x00A08C,menu,13,Parts Display,,
101288,OVL/ZNET.BIN,0x00A09C,menu,14,Weapon Display,,
101289,OVL/ZNET.BIN,0x00A0AC,menu,12,Hodaka Photo,,
101290,OVL/ZNET.BIN,0x00A0BE,menu,6, Photo,,
101291,OVL/ZNET.BIN,0x00A0C8,menu,21,Traffic Safety Poster,,
101292,OVL/ZNET.BIN,0x00A0E0,menu,10,Virus Bomb,,
101293,OVL/ZNET.BIN,0x00A0EC,menu,15,X-Day in London,,
101294,OVL/ZNET.BIN,0x00A0FE,menu,10,'s Picture,,
101295,OVL/ZNET.BIN,0x00A10C,menu,14,Zenislev/3D CG,,
101296,OVL/ZNET.BIN,0x00A11C,menu,15,Drake M2C/3D CG,,
101297,OVL/ZNET.BIN,0x00A12C,menu,17,Meledyne M1/3D CG,,
101298,OVL/ZNET.BIN,0x00A140,menu,11,Wild Animal,,
101299,OVL/ZNET.BIN,0x00A14C,menu,8,Mr. Rupy,,
101300,OVL/ZNET.BIN,0x00A158,menu,13,Hodaka Photo2,,
101301,OVL/ZNET.BIN,0x00A168,menu,15,Yue's Hero Shot,,
101302,OVL/ZNET.BIN,0x00A2A4,menu,14,TEXT FILE LIST,,
101303,OVL/ZNET.BIN,0x00A2B4,menu,17,GRAPHIC FILE LIST,,
101304,OVL/ZNET.BIN,0x00A2E4,menu,7,GRAPHIC,,
101305,OVL/ZNET.BIN,0x00A314,menu,7,MESSAGE,,
101306,OVL/ZNET.BIN,0x00A3B8,menu,9,Text Data,,
101307,OVL/ZNET.BIN,0x00A3C4,menu,12,Graphic Data,,
101308,OVL/ZNET.BIN,0x00A3E4,menu,9,TOOL LIST,,
101309,OVL/ZNET.BIN,0x00A3F0,menu,16,FILE INFORMATION,,
101310,OVL/ZNET.BIN,0x00A404,menu,8,USE TOOL,,
101311,OVL/ZNET.BIN,0x00A410,menu,18,Now Converting ...,,
101312,OVL/ZNET.BIN,0x00A424,menu,15,Change Graphics,,
101313,OVL/ZNET.BIN,0x00A434,menu,17,Change Brightness,,
101314,OVL/ZNET.BIN,0x00A448,menu,10,Set Scroll,,
101315,OVL/ZNET.BIN,0x00A454,menu,17,Set Starting Demo,,
101316,OVL/ZNET.BIN,0x00A488,menu,10,No Graphic,,
101317,OVL/ZNET.BIN,0x00A494,menu,9,Graphic 1,,
101318,OVL/ZNET.BIN,0x00A4A0,menu,9,Graphic 2,,
101319,OVL/ZNET.BIN,0x00A4AC,menu,9,Graphic 3,,
101320,OVL/ZNET.BIN,0x00A4B8,menu,9,Graphic 4,,
101321,OVL/ZNET.BIN,0x00A4C4,menu,9,Graphic 5,,
101322,OVL/ZNET.BIN,0x00A4D0,menu,9,Graphic 6,,
101323,OVL/ZNET.BIN,0x00A4DC,menu,9,Graphic 7,,
101324,OVL/ZNET.BIN,0x00A528,menu,6,Hodaka,,
101325,OVL/ZNET.BIN,0x00A530,menu,5,Alisa,,
101326,OVL/ZNET.BIN,0x00A538,menu,6,Poster,,
101327,OVL/ZNET.BIN,0x00A540,menu,9,VirusBomb,,
101328,OVL/ZNET.BIN,0x00A54C,menu,4,Game,,
101329,OVL/ZNET.BIN,0x00A554,menu,6,Marcus,,
101330,OVL/ZNET.BIN,0x00A55C,menu,8,Zenislev,,
101331,OVL/ZNET.BIN,0x00A568,menu,9,Drake M2C,,
101332,OVL/ZNET.BIN,0x00A574,menu,11,Meledyne M1,,
101333,OVL/ZNET.BIN,0x00A584,menu,9,PoliceDog,,
101334,OVL/ZNET.BIN,0x00A590,menu,7,Hodaka2,,
101335,OVL/ZNET.BIN,0x00A598,menu,6,Legend,,
101336,OVL/ZNET.BIN,0x00A6AC,menu,8,Tutorial,,
101337,OVL/ZNET.BIN,0x00A6B8,menu,16,Battle Simulator,,
101338,OVL/ZNET.BIN,0x00A6CC,menu,4,Exit,,
101339,OVL/ZNET.BIN,0x00A888,menu,12,Select Forum,,
101340,OVL/ZNET.BIN,0x00A898,menu,10,Check Mail,,
101341,OVL/ZNET.BIN,0x00A8A4,menu,4,Shop,,
101342,OVL/ZNET.BIN,0x00A8AC,menu,7,DeskTop,,
101343,OVL/ZNET.BIN,0x00A8B4,menu,9,Simulator,,
101344,OVL/ZNET.BIN,0x00A91C,menu,9,Data List,,
101345,OVL/ZNET.BIN,0x00A928,menu,13,Configuration,,
101346,OVL/ZNET.BIN,0x00A950,menu,15,NETWORK COMMAND,,
101347,OVL/ZNET.BIN,0x00A960,menu,15,DESKTOP COMMAND,,
101348,OVL/ZNET.BIN,0x00A970,menu,9,SIMULATOR,,
101349,OVL/ZNET.BIN,0x00A97C,menu,9,DATA LIST,,
101350,OVL/ZNET.BIN,0x00A988,menu,13,CONFIGURATION,,
101351,OVL/ZNET.BIN,0x00A998,menu,8,GRAPHICS,,
101352,OVL/ZNET.BIN,0x00A9A4,menu,10,BRIGHTNESS,,
101353,OVL/ZNET.BIN,0x00A9B0,menu,6,SCROLL,,
101354,OVL/ZNET.BIN,0x00A9B8,menu,13,STARTING DEMO,,
101355,OVL/ZNET.BIN,0x00A9C8,menu,8,TUTORIAL,,
101356,OVL/ZNET.BIN,0x00A9D4,menu,6,BATTLE,,
101357,OVL/ZNET.BIN,0x00A9DC,menu,5,STAGE,,
101358,OVL/ZNET.BIN,0x00AA0C,menu,13,Enter address,,
101359,OVL/ZNET.BIN,0x00AA1C,menu,24,Wrong address. Try again,,
101360,OVL/ZNET.BIN,0x00AA38,menu,23,Correct address entered,,
101361,OVL/ZNET.BIN,0x00AA53,menu,15,Delete 1 letter,,
101362,OVL/ZNET.BIN,0x00AA67,menu,7,Confirm,,
101363,OVL/ZNET.BIN,0x00AA73,menu,4,Quit,,
101364,OVL/ZNET.BIN,0x00AAFC,menu,52,ABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789@./           _^,,
101365,OVL/ZNET.BIN,0x00AB34,menu,8,KEYBOARD,,
101366,OVL/ZNET.BIN,0x00AB40,menu,7,CONSOLE,,
101367,OVL/ZNET.BIN,0x00AB48,menu,13,ENTER ADDRESS,,
101368,OVL/ZNET.BIN,0x00AB58,menu,5,...OK,,
101369,OVL/ZNET.BIN,0x00AB5F,menu,12,FIND ADDRESS,,
101370,OVL/ZNET.BIN,0x00AB70,menu,16,...ADDRESS ERROR,,
101371,OVL/ZNET.BIN,0x00AB82,menu,13,ENTER ADDRESS,,
101372,OVL/ZNET.BIN,0x00ABD8,menu,8,DOWNLOAD,,
101373,OVL/ZNET.BIN,0x00ABE4,menu,15,Now Loading ...,,
101374,OVL/ZNET.BIN,0x00AC0C,menu,10,Complete !,,
101375,OVL/ZNET.BIN,0x00AE34,menu,5,ÿÿÿÿP,,
101376,OVL/ZSTUP.BIN,0x000020,menu,5,zstup,,
101377,OVL/ZSTUP.BIN,0x0000DB,menu,6,<`FB$#,,
101378,OVL/ZSTUP.BIN,0x0000E6,menu,4,"""®ÍH",,
101379,OVL/ZSTUP.BIN,0x000107,menu,5,<èDB$,,
101380,OVL/ZSTUP.BIN,0x000145,menu,5,ZE$! ,,
101381,OVL/ZSTUP.BIN,0x0001F7,menu,7,<DZp$QQ,,
101382,OVL/ZSTUP.BIN,0x000245,menu,4,PB$!,,
101383,OVL/ZSTUP.BIN,0x000296,menu,7,Q$\Zd$-,,
101384,OVL/ZSTUP.BIN,0x0002AB,menu,6,<tZB$!,,
101385,OVL/ZSTUP.BIN,0x0003CB,menu,5,<$ZP$,,
101386,OVL/ZSTUP.BIN,0x0003EF,menu,5,<<ZB$,,
101387,OVL/ZSTUP.BIN,0x00048C,menu,5,¬%B$|,,
101388,OVL/ZSTUP.BIN,0x0004DE,menu,4,d&¡§,,
101389,OVL/ZSTUP.BIN,0x0004FB,menu,4,"'tb""",,
101390,OVL/ZSTUP.BIN,0x00052C,menu,6,¬YP$QQ,,
101391,OVL/ZSTUP.BIN,0x0005FF,menu,6,< TB$!,,
101392,OVL/ZSTUP.BIN,0x00063B,menu,6,<HTB$!,,
101393,OVL/ZSTUP.BIN,0x000699,menu,4,"T""¤~",,
101394,OVL/ZSTUP.BIN,0x0006C2,menu,4,B$CÈ,,
101395,OVL/ZSTUP.BIN,0x000701,menu,5,TE$!0,,
101396,OVL/ZSTUP.BIN,0x00073B,menu,5,<øSC$,,
101397,OVL/ZSTUP.BIN,0x0007DA,menu,4,D&¡§,,
101398,OVL/ZSTUP.BIN,0x0007ED,menu,4,YP$!,,
101399,OVL/ZSTUP.BIN,0x0008C3,menu,7,<PZP$±?,,
101400,OVL/ZSTUP.BIN,0x00095F,menu,6,<ÄYB$!,,
101401,OVL/ZSTUP.BIN,0x00096A,menu,4,R¬±?,,
101402,OVL/ZSTUP.BIN,0x0009D0,menu,4,00G4,,
101403,OVL/ZSTUP.BIN,0x000B41,menu,5,SP$7B,,
101404,OVL/ZSTUP.BIN,0x000B72,menu,4,¤'G<,,
101405,OVL/ZSTUP.BIN,0x000BF0,menu,4,äSP$,,
101406,OVL/ZSTUP.BIN,0x000C14,menu,5,¼Sp$4,,
101407,OVL/ZSTUP.BIN,0x000C1E,menu,4,¤'G<,,
101408,OVL/ZSTUP.BIN,0x000CD9,menu,4,"SP$,",,
101409,OVL/ZSTUP.BIN,0x000D11,menu,5,SP$î^,,
101410,OVL/ZSTUP.BIN,0x000D3B,menu,5,®`FB$,,
101411,OVL/ZSTUP.BIN,0x000DA3,menu,6,<pSB$!,,
101412,OVL/ZSTUP.BIN,0x000DC9,menu,4,SB$!,,
101413,OVL/ZSTUP.BIN,0x000E1B,menu,5,<(BB$,,
101414,OVL/ZSTUP.BIN,0x000E27,menu,5,®(BB$,,
101415,OVL/ZSTUP.BIN,0x000EFB,menu,5,<ddC$,,
101416,OVL/ZSTUP.BIN,0x000F45,menu,4,UB$1,,
101417,OVL/ZSTUP.BIN,0x000F7B,menu,6,<xVB$#,,
101418,OVL/ZSTUP.BIN,0x000FB3,menu,5,<tWB$,,
101419,OVL/ZSTUP.BIN,0x000FCF,menu,6,<|XB$!,,
101420,OVL/ZSTUP.BIN,0x000FEC,menu,4,ôXP$,,
101421,OVL/ZSTUP.BIN,0x000FF8,menu,4,DYP$,,
101422,OVL/ZSTUP.BIN,0x001053,menu,5,<¬%B$,,
101423,OVL/ZSTUP.BIN,0x0011BB,menu,5,<@dC$,,
101424,OVL/ZSTUP.BIN,0x0011E4,menu,4,XTs$,,
101425,OVL/ZSTUP.BIN,0x00120C,menu,4,<BQ$,,
101426,OVL/ZSTUP.BIN,0x00121F,menu,7,<(BQ$¬9,,
101427,OVL/ZSTUP.BIN,0x001264,menu,4,àAQ$,,
101428,OVL/ZSTUP.BIN,0x0012DC,menu,4,LEQ$,,
101429,OVL/ZSTUP.BIN,0x0012E3,menu,5,<|TS$,,
101430,OVL/ZSTUP.BIN,0x00130B,menu,5,<¸EB$,,
101431,OVL/ZSTUP.BIN,0x001330,menu,5,ÜaB$!,,
101432,OVL/ZSTUP.BIN,0x001350,menu,4,|Ts$,,
101433,OVL/ZSTUP.BIN,0x00135E,menu,4,R$¬9,,
101434,OVL/ZSTUP.BIN,0x00138B,menu,5,< TS$,,
101435,OVL/ZSTUP.BIN,0x001393,menu,6,< DQ$#,,
101436,OVL/ZSTUP.BIN,0x0013A7,menu,5,<øBQ$,,
101437,OVL/ZSTUP.BIN,0x0013BF,menu,7,<XTS$òO,,
101438,OVL/ZSTUP.BIN,0x001421,menu,7,DQ$ÄTS$,,
101439,OVL/ZSTUP.BIN,0x001458,menu,4,XTS$,,
101440,OVL/ZSTUP.BIN,0x001463,menu,5,<°DQ$,,
101441,OVL/ZSTUP.BIN,0x0014A3,menu,7,<XTs$ÍH,,
101442,OVL/ZSTUP.BIN,0x0014C3,menu,5,<äFQ$,,
101443,OVL/ZSTUP.BIN,0x0014F4,menu,5,ÜaB$!,,
101444,OVL/ZSTUP.BIN,0x001573,menu,4,$øÿC,,
101445,OVL/ZSTUP.BIN,0x0015B1,menu,5,dD$ÏS,,
101446,OVL/ZSTUP.BIN,0x0015ED,menu,5,"d"" Se",,
101447,OVL/ZSTUP.BIN,0x001611,menu,5,de$ff,,
101448,OVL/ZSTUP.BIN,0x001949,menu,4,PB$!,,
101449,OVL/ZSTUP.BIN,0x00195E,menu,4,e0~R,,
101450,OVL/ZSTUP.BIN,0x001A17,menu,4,$õÿC,,
101451,OVL/ZSTUP.BIN,0x001A92,menu,5,A*ëÿ ,,
101452,OVL/ZSTUP.BIN,0x001A9F,menu,7,<8GE$cA,,
